property_type,state,region,lat,lon,area_m2,price_brl
house,Rio Grande do Sul,South,-30.039.631,-51.119.343,,499749.67
apartment,Rio Grande do Sul,South,-3.005.295,-51.227.242,69.0,761571.4
apartment,Rio Grande do Sul,South,-30.107.187,-51.238.651,91.0,788520.85
apartment,Rio Grande do Sul,South,-30.106.045,-5.123.962,68.0,353358.36
apartment,Rio Grande do Sul,South,-296.977.831,-538.034.953,84.0,246537.53
apartment,Rio Grande do Sul,South,-3.005.175,-51.182.068,69.0,474509.81
apartment,Rio Grande do Sul,South,-29.975.916,-51.193.546,63.0,498065.71
apartment,Rio Grande do Sul,South,-30.035.332,-51.135.017,74.0,484605.74
apartment,Rio Grande do Sul,South,-30.014.015,-51.175.533,94.0,757196.48
apartment,Rio Grande do Sul,South,-300.208.245.899,-512.022.077.693,71.0,371303.49
apartment,Rio Grande do Sul,South,-30.011.225,-5.117.012,,499749.67
apartment,Rio Grande do Sul,South,-296.981.289,-538.037.744,81.0,251528.14
apartment,Rio Grande do Sul,South,-30.045.439,-51.203.999,73.0,514893.61
apartment,Rio Grande do Sul,South,-297.043.260.132,-537.187.765.222,84.0,398252.92
apartment,Rio Grande do Sul,South,-30.045.994,-5.118.853,87.0,686524.82
apartment,Rio Grande do Sul,South,-3.004.143,-51.186.394,80.0,444166.8
apartment,Rio Grande do Sul,South,-30.015.261,-51.165.073,107.0,757196.48
apartment,Rio Grande do Sul,South,-30.038.136,-51.188.606,65.0,504263.57
apartment,Rio Grande do Sul,South,-296.853.867,-538.011.327,128.0,262494.77
apartment,Rio Grande do Sul,South,-29.815.346,-50.070.118,86.0,646140.99
apartment,Rio Grande do Sul,South,-3.000.281,-51.151.859,140.0,706716.72
apartment,Rio Grande do Sul,South,-29.973.013,-51.124.569,,343262.39
house,Rio Grande do Sul,South,-296.936.498.206,-524.098.162.275,176.0,403838.12
apartment,Rio Grande do Sul,South,-30.046.061,-51.225.681,193.0,903305.55
apartment,Rio Grande do Sul,South,-29.981.264,-51.185.822,58.0,254422.72
apartment,Rio Grande do Sul,South,-30.004.568,-5.116.246,54.0,302878.6
house,Rio Grande do Sul,South,-30.161.753,-51.161.156,127.0,509045.09
apartment,Rio Grande do Sul,South,-30.060.946,-51.166.382,69.0,424030.02
house,Rio Grande do Sul,South,-301.455.686,-511.662.654,121.0,454317.88
apartment,Rio Grande do Sul,South,-30.104.027,-51.230.244,59.0,300859.38
apartment,Rio Grande do Sul,South,-30.120.537,-51.225.018,,246321.05
apartment,Rio Grande do Sul,South,-30.031.996,-5.119.252,149.0,1572051.09
apartment,Rio Grande do Sul,South,-30.031.057,-51.154.961,67.0,492076.94
apartment,Rio Grande do Sul,South,-30.107.187,-51.238.651,83.0,333166.46
apartment,Rio Grande do Sul,South,-297.004.374,-53.814.094,60.0,280667.49
apartment,Rio Grande do Sul,South,-30.038.136,-51.188.606,63.0,496761.29
apartment,Rio Grande do Sul,South,-30.023.415,-5.120.953,84.0,333166.46
house,Rio Grande do Sul,South,-30.017.471,-51.132.607,102.0,426150.18
house,Rio Grande do Sul,South,-30.005.585,-51.150.459,241.0,1615352.55
apartment,Rio Grande do Sul,South,-29.924.559,-51.182.068,124.0,737004.58
apartment,Rio Grande do Sul,South,-30.034.742,-51.232.037,93.0,494701.71
apartment,Rio Grande do Sul,South,-33.692.432,-53.462.025,111.0,454148.07
house,Rio Grande do Sul,South,-296.945.535.984,-537.622.259.884,139.0,511360.02
apartment,Rio Grande do Sul,South,-29.973.013,-51.124.569,111.0,302878.6
house,Rio Grande do Sul,South,-300.331.147,-511.565.618,128.0,489082.54
house,Rio Grande do Sul,South,-29.981.264,-51.185.822,69.0,259513.19
apartment,Rio Grande do Sul,South,-30.031.038,-51.217.381,,575469.33
apartment,Rio Grande do Sul,South,-30.094.461,-51.221.725,58.0,267542.73
apartment,Rio Grande do Sul,South,-29.171.028,-51.219.421,87.0,267772.68
apartment,Rio Grande do Sul,South,-30.032.043,-51.178.146,83.0,1137865.54
apartment,Rio Grande do Sul,South,-296.922.931,-538.163.917,104.0,545181.47
apartment,Rio Grande do Sul,South,-30.021.929,-51.191.223,190.0,1292282.02
apartment,Rio Grande do Sul,South,-30.081.381,-51.205.845,67.0,397254.79
apartment,Rio Grande do Sul,South,-30.029.697,-51.202.991,169.0,1100458.91
apartment,Rio Grande do Sul,South,-30.072.315,-51.196.423,71.0,560947.75
apartment,Rio Grande do Sul,South,-29.683.152,-538.145.169,56.0,277638.7
apartment,Rio Grande do Sul,South,-30.088.015,-51.237.003,115.0,321051.31
house,Rio Grande do Sul,South,-300.953.082,-509.770.158,250.0,307423.29
house,Rio Grande do Sul,South,-298.824.807,-511.467.379,121.0,300859.38
apartment,Rio Grande do Sul,South,-2.994.697,-51.081.474,90.0,312873.58
apartment,Rio Grande do Sul,South,-30.024.611,-51.219.997,63.0,241293.26
apartment,Rio Grande do Sul,South,-30.022.842,-51.193.993,135.0,1638102.53
house,Rio Grande do Sul,South,-30.156.542,-51.221.935,163.0,883343.0
apartment,Rio Grande do Sul,South,-30.019.669,-51.200.359,169.0,1241802.26
apartment,Rio Grande do Sul,South,-30.021.929,-51.191.223,108.0,479101.27
apartment,Rio Grande do Sul,South,-30.020.849,-51.158.176,100.0,1097940.43
house,Rio Grande do Sul,South,-297.762.047.286,-510.980.129.242,70.0,267542.73
apartment,Rio Grande do Sul,South,-30.050.968,-51.202.202,94.0,668745.53
house,Rio Grande do Sul,South,-30.160.482,-51.225.506,123.0,418982.05
apartment,Rio Grande do Sul,South,-30.031.609,-51.166.382,67.0,529007.65
apartment,Rio Grande do Sul,South,-29.701.227,-53.758.663,88.0,290954.21
house,Rio Grande do Sul,South,-30.096.504,-51.240.231,120.0,398790.15
apartment,Rio Grande do Sul,South,-30.046.341,-51.198.322,110.0,479101.27
apartment,Rio Grande do Sul,South,-300.481.132,-511.928.695,83.0,648782.97
apartment,Rio Grande do Sul,South,-30.028.957,-51.216.175,171.0,748595.73
apartment,Rio Grande do Sul,South,-297.513.481,-500.119.857,60.0,284466.37
apartment,Rio Grande do Sul,South,-30.018.183,-51.155.926,94.0,999499.39
apartment,Rio Grande do Sul,South,-30.110.353,-51.223.923,89.0,769556.41
house,Rio Grande do Sul,South,-301.519.897,-511.722.142,199.0,848408.53
house,Rio Grande do Sul,South,-3.003.689,-51.199.066,,1009595.32
apartment,Rio Grande do Sul,South,-30.032.043,-51.178.146,105.0,876356.1
house,Rio Grande do Sul,South,-30.090.792,-51.223.923,,805657.06
apartment,Rio Grande do Sul,South,-30.026.922,-51.211.262,65.0,430087.59
apartment,Rio Grande do Sul,South,-30.068.159,-51.229.153,90.0,448159.33
apartment,Rio Grande do Sul,South,-296.989.123,-538.108.125,103.0,464413.85
apartment,Rio Grande do Sul,South,-30.015.261,-51.165.073,105.0,1161034.64
apartment,Rio Grande do Sul,South,-30.015.261,-51.165.073,87.0,548970.21
house,Rio Grande do Sul,South,-297.117.448,-538.238.308,197.0,374559.86
apartment,Rio Grande do Sul,South,-30.056.164,-51.191.223,88.0,321051.31
apartment,Rio Grande do Sul,South,-30.049.421,-51.162.083,73.0,302878.6
apartment,Rio Grande do Sul,South,-297.049.749,-538.101.659,,424030.02
apartment,Rio Grande do Sul,South,-30.030.844,-51.234.386,84.0,357329.71
apartment,Rio Grande do Sul,South,-30.019.882,-51.159.306,68.0,403838.12
apartment,Rio Grande do Sul,South,-30.078.871,-51.237.934,131.0,748595.73
house,Rio Grande do Sul,South,-30.113.283,-51.202.099,63.0,240788.46
apartment,Rio Grande do Sul,South,-30.015.261,-51.165.073,68.0,469120.01
apartment,Rio Grande do Sul,South,-30.019.569,-51.149.391,67.0,474509.81
apartment,Rio Grande do Sul,South,-30.029.264,-51.191.223,110.0,728633.21
apartment,Rio Grande do Sul,South,-29.973.013,-51.124.569,69.0,279475.72
house,Rio Grande do Sul,South,-297.127.534,-537.862.086,90.0,319400.84
house,Rio Grande do Sul,South,-30.130.329,-51.229.183,178.0,533000.18
house,Rio Grande do Sul,South,-30.161.753,-51.161.156,178.0,618839.15
apartment,Rio Grande do Sul,South,-30.047.504,-51.204.636,60.0,323070.49
house,Rio Grande do Sul,South,-30.014.658,-5.113.533,139.0,628820.41
apartment,Rio Grande do Sul,South,-30.105.785,-51.250.889,133.0,494701.71
house,Rio Grande do Sul,South,-30.084.679,-51.202.564,246.0,1009595.32
apartment,Rio Grande do Sul,South,-30.015.261,-51.165.073,66.0,454317.88
apartment,Rio Grande do Sul,South,-293.381.496.847,-497.269.210.011,110.0,632410.52
house,Rio Grande do Sul,South,-30.005.852,-511.311,,586645.47
apartment,Rio Grande do Sul,South,-30.049.339,-51.199.142,,529007.65
apartment,Rio Grande do Sul,South,-30.039.001,-5.118.441,163.0,787484.34
house,Rio Grande do Sul,South,-30.158.951,-51.216.072,,449157.45
apartment,Rio Grande do Sul,South,-296.980.178.959,-538.172.392.386,68.0,262064.4
apartment,Rio Grande do Sul,South,-30.008.984,-5.120.121,66.0,514893.61
apartment,Rio Grande do Sul,South,-30.056.164,-51.191.223,54.0,272590.73
apartment,Rio Grande do Sul,South,-30.019.569,-51.149.391,107.0,484605.74
apartment,Rio Grande do Sul,South,-2.999.622,-51.135.017,82.0,349344.66
house,Rio Grande do Sul,South,-30.055.239,-51.191.807,168.0,524989.57
house,Rio Grande do Sul,South,-30.005.852,-511.311,149.0,639073.85
house,Rio Grande do Sul,South,-30.160.891,-51.190.681,130.0,429194.89
apartment,Rio Grande do Sul,South,-30.012.959,-51.192.722,128.0,766562.05
apartment,Rio Grande do Sul,South,-30.014.015,-51.175.533,56.0,639856.74
apartment,Rio Grande do Sul,South,-30.022.408,-51.182.068,197.0,1447285.12
apartment,Rio Grande do Sul,South,-30.021.929,-51.191.223,101.0,588895.33
house,Rio Grande do Sul,South,-30.105.619,-51.242.771,199.0,499063.83
apartment,Rio Grande do Sul,South,-30.107.187,-51.238.651,92.0,605757.2
apartment,Rio Grande do Sul,South,-30.015.261,-51.165.073,62.0,264503.81
house,Rio Grande do Sul,South,-2.999.527,-51.116.348,224.0,1277603.42
apartment,Rio Grande do Sul,South,-2.933.136,-49.803.558,122.0,706716.72
apartment,Rio Grande do Sul,South,-3.004.974,-51.193.836,93.0,748595.73
apartment,Rio Grande do Sul,South,-3.003.253,-51.190.845,104.0,688708.09
apartment,Rio Grande do Sul,South,-30.058.907,-51.155.373,130.0,464413.85
apartment,Rio Grande do Sul,South,-297.024.361,-524.391.874,100.0,338246.73
apartment,Rio Grande do Sul,South,-30.006.578,-511.507,80.0,553258.22
apartment,Rio Grande do Sul,South,-30.022.511,-51.161.591,122.0,1261994.16
apartment,Rio Grande do Sul,South,-30.021.929,-51.191.223,97.0,553960.86
apartment,Rio Grande do Sul,South,-296.913.794,-538.118.334,114.0,575469.33
house,Rio Grande do Sul,South,-297.662.929,-511.271.982,223.0,1403337.51
apartment,Rio Grande do Sul,South,-30.101.278,-51.237.732,60.0,325619.17
house,Rio Grande do Sul,South,-30.150.076,-51.213.417,198.0,688708.09
apartment,Rio Grande do Sul,South,-29.975.916,-51.193.546,66.0,418185.47
house,Rio Grande do Sul,South,-30.161.716,-51.202.991,166.0,668745.53
apartment,Rio Grande do Sul,South,-30.075.409,-51.168.831,99.0,292782.63
apartment,Rio Grande do Sul,South,-296.780.617,-538.093.494,71.0,299438.28
apartment,Rio Grande do Sul,South,-296.867.291,-537.973.967,154.0,596398.25
house,Rio Grande do Sul,South,-30.068.159,-51.229.153,228.0,898539.83
apartment,Rio Grande do Sul,South,-30.021.929,-51.191.223,78.0,359325.95
house,Rio Grande do Sul,South,-3.005.175,-51.182.068,213.0,1053024.7
apartment,Rio Grande do Sul,South,-33.692.432,-53.462.025,90.0,359325.95
house,Rio Grande do Sul,South,-297.650.246,-511.215.081,,1211514.4
apartment,Rio Grande do Sul,South,-30.015.261,-51.165.073,78.0,608857.86
apartment,Rio Grande do Sul,South,-30.076.696,-5.123.962,100.0,932445.89
apartment,Rio Grande do Sul,South,-30.015.921,-5.113.546,122.0,648782.97
apartment,Rio Grande do Sul,South,-30.014.015,-51.175.533,106.0,638801.71
house,Rio Grande do Sul,South,-30.088.226,-51.069.729,150.0,444665.88
apartment,Rio Grande do Sul,South,-30.022.842,-51.193.993,54.0,404241.69
apartment,Rio Grande do Sul,South,-30.059.706,-51.176.842,71.0,262494.77
apartment,Rio Grande do Sul,South,-30.113.007,-51.219.631,57.0,287734.66
apartment,Rio Grande do Sul,South,-300.100.611,-511.724.037,112.0,307423.29
apartment,Rio Grande do Sul,South,-30.019.669,-51.200.359,186.0,1075004.77
apartment,Rio Grande do Sul,South,-30.022.842,-51.193.993,74.0,454317.88
apartment,Rio Grande do Sul,South,-293.373.453.416,-497.288.736.492,,545181.47
apartment,Rio Grande do Sul,South,-301.589.829,-511.813.661,81.0,338864.32
apartment,Rio Grande do Sul,South,-30.019.232,-51.168.354,154.0,772340.41
house,Rio Grande do Sul,South,-30.106.369,-51.242.462,190.0,656236.96
apartment,Rio Grande do Sul,South,-30.061.272,-51.195.316,,388271.65
house,Rio Grande do Sul,South,-30.084.469,-51.212.692,195.0,798502.15
apartment,Rio Grande do Sul,South,-30.084.469,-51.212.692,134.0,519026.39
apartment,Rio Grande do Sul,South,-30.077.648,-51.206.123,108.0,484605.74
apartment,Rio Grande do Sul,South,-3.005.175,-51.182.068,104.0,837964.14
apartment,Rio Grande do Sul,South,-30.110.956,-51.253.216,106.0,723642.56
apartment,Rio Grande do Sul,South,-30.006.578,-511.507,82.0,509793.69
apartment,Rio Grande do Sul,South,-30.088.345,-512.486,79.0,1447285.12
apartment,Rio Grande do Sul,South,-298.885.065,-511.666.191,64.0,280869.41
house,Rio Grande do Sul,South,-2.933.136,-49.803.558,120.0,254522.54
apartment,Rio Grande do Sul,South,-33.692.432,-53.462.025,73.0,319400.84
apartment,Rio Grande do Sul,South,-30.015.261,-51.165.073,109.0,666332.92
apartment,Rio Grande do Sul,South,-30.029.697,-51.202.991,71.0,684715.56
apartment,Rio Grande do Sul,South,-29.712.368.761,-537.380.729.482,100.0,319400.84
apartment,Rio Grande do Sul,South,-30.040.722,-5.121.077,70.0,419213.6
apartment,Rio Grande do Sul,South,-30.057.297,-51.155.926,66.0,558951.47
apartment,Rio Grande do Sul,South,-296.853.867,-538.011.327,106.0,383646.22
house,Rio Grande do Sul,South,-30.161.716,-51.202.991,122.0,494701.71
apartment,Rio Grande do Sul,South,-30.024.878,-51.204.952,144.0,818464.67
apartment,Rio Grande do Sul,South,-296.829.601,-538.073.542,140.0,494701.71
apartment,Rio Grande do Sul,South,-30.060.022,-51.167.828,60.0,434185.54
apartment,Rio Grande do Sul,South,-2.933.136,-49.803.558,103.0,706716.72
apartment,Rio Grande do Sul,South,-30.053.726,-51.201.077,181.0,637803.59
apartment,Rio Grande do Sul,South,-30.016.413,-51.196.453,126.0,449157.45
apartment,Rio Grande do Sul,South,-30.080.242,-51.225.227,,417217.35
apartment,Rio Grande do Sul,South,-3.005.051,-51.188.564,69.0,543979.56
apartment,Rio Grande do Sul,South,-30.060.946,-51.166.382,65.0,418982.05
apartment,Rio Grande do Sul,South,-296.977.831,-538.034.953,87.0,252526.3
apartment,Rio Grande do Sul,South,-300.228.323,-511.537.003,,259513.19
apartment,Rio Grande do Sul,South,-30.032.043,-51.178.146,57.0,706716.72
apartment,Rio Grande do Sul,South,-30.107.187,-51.238.651,72.0,569752.54
apartment,Rio Grande do Sul,South,-30.049.339,-51.199.142,63.0,424030.02
apartment,Rio Grande do Sul,South,-29.973.013,-51.124.569,80.0,595661.23
apartment,Rio Grande do Sul,South,-30.088.015,-51.237.003,64.0,261485.16
apartment,Rio Grande do Sul,South,-2.970.682,-538.195.954,68.0,271490.7
apartment,Rio Grande do Sul,South,-30.038.136,-51.188.606,62.0,442170.56
apartment,Rio Grande do Sul,South,-30.067.726,-51.217.381,74.0,379288.51
house,Rio Grande do Sul,South,-297.046.212,-537.245.716,126.0,673736.18
apartment,Rio Grande do Sul,South,-30.018.183,-51.155.926,,385665.4
apartment,Rio Grande do Sul,South,-30.045.778,-51.171.303,68.0,353358.36
apartment,Rio Grande do Sul,South,-297.648.866,-511.146.889,,252398.8
apartment,Rio Grande do Sul,South,-30.104.027,-51.230.244,67.0,287734.66
house,Rio Grande do Sul,South,-3.007.863,-51.128.876,199.0,988146.4
apartment,Rio Grande do Sul,South,-30.060.946,-51.166.382,63.0,323070.49
apartment,Rio Grande do Sul,South,-30.014.015,-51.175.533,62.0,278648.31
apartment,Rio Grande do Sul,South,-297.018.978,-537.239.333,104.0,439173.95
house,Rio Grande do Sul,South,-30.027.607,-51.214.512,,555277.43
apartment,Rio Grande do Sul,South,-30.043.938,-51.191.223,114.0,858156.04
apartment,Rio Grande do Sul,South,-30.059.622,-51.218.689,65.0,323070.49
apartment,Rio Grande do Sul,South,-297.059.016,-537.167.863,169.0,613848.5
apartment,Rio Grande do Sul,South,-3.005.175,-51.182.068,105.0,918277.46
apartment,Rio Grande do Sul,South,-297.004.374,-53.814.094,125.0,578914.03
apartment,Rio Grande do Sul,South,-30.043.938,-51.191.223,,896520.65
apartment,Rio Grande do Sul,South,-30.070.068,-51.192.532,184.0,743605.12
house,Rio Grande do Sul,South,-30.023.142,-51.114.117,,648782.97
house,Rio Grande do Sul,South,-3.011.273,-51.243.073,92.0,329382.13
apartment,Rio Grande do Sul,South,-30.042.519,-51.215.469,71.0,504797.64
apartment,Rio Grande do Sul,South,-30.043.938,-51.191.223,107.0,323070.49
apartment,Rio Grande do Sul,South,-30.032.043,-51.178.146,,1080267.01
house,Rio Grande do Sul,South,-30.041.365,-51.133.099,70.0,244541.25
house,Rio Grande do Sul,South,-33.692.432,-53.462.025,,529007.65
apartment,Rio Grande do Sul,South,-300.108.106,-511.402.513,,414222.98
apartment,Rio Grande do Sul,South,-3.005.175,-51.182.068,74.0,577488.51
apartment,Rio Grande do Sul,South,-29.718.527,-53.806.866,88.0,259513.19
apartment,Rio Grande do Sul,South,-30.046.354,-51.191.242,,898539.83
house,Rio Grande do Sul,South,-2.989.407,-511.507,77.0,301868.99
apartment,Rio Grande do Sul,South,-3.005.051,-51.188.564,72.0,588895.33
house,Rio Grande do Sul,South,-301.496.646,-512.215.859,62.0,249531.9
apartment,Rio Grande do Sul,South,-30.081.381,-51.205.845,,387273.53
apartment,Rio Grande do Sul,South,-30.031.038,-51.217.381,126.0,423206.12
apartment,Rio Grande do Sul,South,-30.034.788,-51.195.995,102.0,489082.54
apartment,Rio Grande do Sul,South,-293.297.879.474,-497.217.282.444,151.0,1060075.11
apartment,Rio Grande do Sul,South,-30.048.101,-51.171.612,73.0,656236.96
apartment,Rio Grande do Sul,South,-296.817.289,-538.064.253,,555277.43
apartment,Rio Grande do Sul,South,-30.023.415,-5.120.953,107.0,718651.91
apartment,Rio Grande do Sul,South,-30.015.261,-51.165.073,86.0,558951.47
house,Rio Grande do Sul,South,-30.106.512,-51.121.956,99.0,519026.39
apartment,Rio Grande do Sul,South,-30.015.261,-51.165.073,72.0,469120.01
apartment,Rio Grande do Sul,South,-30.041.092,-51.221.848,89.0,302878.6
house,Rio Grande do Sul,South,-300.295.749,-51.167.742,249.0,1497191.5
apartment,Rio Grande do Sul,South,-30.039.059,-5.119.474,99.0,666332.92
apartment,Rio Grande do Sul,South,-30.048.101,-51.171.612,161.0,1297330.02
apartment,Rio Grande do Sul,South,-30.035.332,-51.135.017,56.0,297442.03
apartment,Rio Grande do Sul,South,-30.088.015,-51.237.003,,310955.35
apartment,Rio Grande do Sul,South,-30.021.929,-51.191.223,64.0,578914.03
apartment,Rio Grande do Sul,South,-30.015.261,-51.165.073,68.0,558951.47
apartment,Rio Grande do Sul,South,-3.002.816,-51.185.524,106.0,399251.07
apartment,Rio Grande do Sul,South,-3.005.175,-51.182.068,65.0,272590.73
apartment,Rio Grande do Sul,South,-30.045.778,-51.171.303,128.0,701668.75
apartment,Rio Grande do Sul,South,-30.014.015,-51.175.533,147.0,529007.65
house,Rio Grande do Sul,South,-297.745.009,-511.217.621,,374559.86
apartment,Rio Grande do Sul,South,-30.102.926,-51.242.554,58.0,323070.49
